Country Name,Country Code,gdp1960,gdp1961,gdp1962,gdp1963,gdp1964,gdp1965,gdp1966,gdp1967,gdp1968,gdp1969,gdp1970,gdp1971,gdp1972,gdp1973,gdp1974,gdp1975,gdp1976,gdp1977,gdp1978,gdp1979,gdp1980,gdp1981,gdp1982,gdp1983,gdp1984,gdp1985,gdp1986,gdp1987,gdp1988,gdp1989,gdp1990,gdp1991,gdp1992,gdp1993,gdp1994,gdp1995,gdp1996,gdp1997,gdp1998,gdp1999,gdp2000,gdp2001,gdp2002,gdp2003,gdp2004,gdp2005,gdp2006,gdp2007,gdp2008,gdp2009,gdp2010,gdp2011,gdp2012,gdp2013,gdp2014,gini1960,gini1961,gini1962,gini1963,gini1964,gini1965,gini1966,gini1967,gini1968,gini1969,gini1970,gini1971,gini1972,gini1973,gini1974,gini1975,gini1976,gini1977,gini1978,gini1979,gini1980,gini1981,gini1982,gini1983,gini1984,gini1985,gini1986,gini1987,gini1988,gini1989,gini1990,gini1991,gini1992,gini1993,gini1994,gini1995,gini1996,gini1997,gini1998,gini1999,gini2000,gini2001,gini2002,gini2003,gini2004,gini2005,gini2006,gini2007,gini2008,gini2009,gini2010,gini2011,gini2012,gini2013,gini2014
El Salvador,SLV,,,,,,877720000,929520000,976200000,1009760100,1049400000,1132920000,1186120000,1263720000,1442320000,1665880000,1884120100,2328280100,2941640100,3127960000,3463639900,3573959900,3437200200,3399189100,3506347800,3661683400,3800368600,3771663200,3958045800,4189880000,4372215300,4800900000,5311000000,5954700000,6938000000,8085600000,9500500000,10315500000,11134700000,12008400000,12464700000,13134100000,13812700000,14306700000,15046700000,15798300000,17093800000,18550700000,20104900000,21431000000,20661000000,21418300000,23139000000,23813600000,24259100000,25220000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.96,,,,49.88,51.37,,54.52,52.2,52.85,53.6,52.71,50.72,47.37,47.88,45.45,45.25,46.61,45.92,44.53,42.43,41.8,,
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853373879.7,773907642.4,815205233.1,879957209.9,1122981525,1317357835,1375416604,1469000145,1687567364,1899879955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,180460950.4,191660990.9,203533070.7,216147150,229531201.9,243725900.2,257375899.4,271781889.3,286719887.9,300230021.5,316147885.3,331104597,416940946.6,507028439.3,467577426.6,710850217.9,807275799,498550866.2,564986077.5,590419864,603592653.9,699112246.5,774419565.9,733901342,788307226.8,876404615,930318731.6,1009792743,1038291312,1092393020,917044254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24147996550,18284194680,18409364147,6540247190,12267175481,16116843146,21188704081,24861483281,26252007830,30607991862,40289556656,49259526053,42616653300,39460357731,46466728667,40742313861,45519650911,43866423167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.74,32.83,32.98,33.43,29.67,29.43,28.18,28.67,29.65,,,,
Sub-Saharan Africa (developing only),SSA,26578191927,28063229178,29930018897,32147962547,35021543545,37993876877,40824685772,41569654395,44142523686,49981401956,60059239400,60304690774,68203124973,87355575334,1.15E+11,1.27E+11,1.40E+11,1.51E+11,1.67E+11,2.04E+11,2.62E+11,2.65E+11,2.46E+11,2.31E+11,2.23E+11,2.08E+11,2.30E+11,2.73E+11,2.86E+11,2.99E+11,2.99E+11,3.08E+11,3.04E+11,2.89E+11,2.87E+11,3.32E+11,3.44E+11,3.55E+11,3.35E+11,3.36E+11,3.60E+11,3.34E+11,3.57E+11,4.57E+11,5.67E+11,6.64E+11,7.76E+11,9.03E+11,1.03E+12,9.86E+11,1.32E+12,1.48E+12,1.55E+12,1.63E+12,1.71E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15550350879,12231253586,15727809707,17826873819,10368977864,11804446136,13069991258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,26580698721,28064598396,29931805750,32151503467,35026722309,38057854692,40892511484,41640862926,44205534321,50040025330,60111370814,60359123709,68262113504,87425391246,1.15E+11,1.27E+11,1.40E+11,1.51E+11,1.67E+11,2.04E+11,2.62E+11,2.65E+11,2.46E+11,2.31E+11,2.23E+11,2.08E+11,2.30E+11,2.73E+11,2.86E+11,2.99E+11,3.00E+11,3.08E+11,3.05E+11,2.90E+11,2.87E+11,3.33E+11,3.44E+11,3.56E+11,3.36E+11,3.37E+11,3.62E+11,3.36E+11,3.60E+11,4.60E+11,5.72E+11,6.73E+11,7.85E+11,9.15E+11,1.04E+12,9.96E+11,1.33E+12,1.50E+12,1.57E+12,1.65E+12,1.73E+12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,2901695368,3154455555,3341919157,3516360549,3863854739,4212162365,4553188786,4892007695,4915908705,5372246180,5915394146,6521168971,7531494874,8939774640,12333527506,14753440383,16115630746,17757308553,18281485179,21683688807,26892377613,27673292030,28654526187,29182340573,28185462791,27082771012,27003812818,29944816812,33035780482,34510387572,40284268490,40847959439,42477019322,42242085952,44460802572,49422617517,52966633675,55900299706,56341031166,59872922069,63949864123,64722739515,67464596263,78781238790,91799500429,1.06E+11,1.16E+11,1.32E+11,1.52E+11,1.31E+11,1.46E+11,1.67E+11,1.69E+11,1.71E+11,1.74E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76709304.53,76553443.39,84617970.67,101315399.6,110723361.8,123258507.1,135181861.9,144259256.6,183464986.4,196473838.9,201037916.6,248286778.2,263328450.3,310684591.5,334902362.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.82,,,,,,,,,,33.87,,,,
Suriname,SUR,93850000,98400000,103500000,110000000,120850000,138650000,171100000,198450000,220600000,233450000,247150000,270650000,287600000,305300000,368600000,465000000,505500000,641000000,735500000,783000000,794900000,889050000,915150000,883600000,864150000,873250000,891000000,979850000,1160900000,542520000,388300000,448300000,404600000,428794117.6,605492537.3,693970588.2,860630922.7,929607500,945000000,885444186,892164393.9,763465550.5,1078402128,1271196078,1484092538,1793776693,2626332574,2936612022,3532969035,3875409836,4368371528,4423194614,5013030303,5298787879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.88,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694514982,14213005316,15431233019,16452213633,20079368846,25733071895,27821926489,27658321060,29821792147,30409013424,29110097660,30699955257,35144739319,46810948081,57329401540,62676532770,70450257182,86030933479,99832576534,88634203946,89011920530,97525437865,92747389763,97712677179,99790145653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54,,,,19.49,,,,25.81,,,,,,,,29.08,29.83,27.71,,26.87,26.02,27.31,26.58,,,
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21273150020,21479992918,20749099640,22125504905,22690046144,20342229875,20875419546,23563591022,29697443017,34470229198,36346971770,39587755614,48114700246,55589863776,50244790220,47972980132,51248818460,46262747034,47989855095,49416055609,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,,,,,,29.18,,,,,28.41,,,,29.15,30.82,31.15,24.63,24.48,,23.72,,24.94,24.87,,,
Sweden,SWE,14842870293,16147160123,17511477311,18954132366,21137242561,23260320646,25302033132,27463409202,29143383491,31649203886,37555362252,40980354669,48263921552,58567375724,65082578727,81716752565,88102114374,93136781507,1.03E+11,1.22E+11,1.40E+11,1.28E+11,1.13E+11,1.04E+11,1.08E+11,1.13E+11,1.48E+11,1.80E+11,2.04E+11,2.15E+11,2.58E+11,2.70E+11,2.80E+11,2.10E+11,2.26E+11,2.64E+11,2.88E+11,2.64E+11,2.67E+11,2.71E+11,2.60E+11,2.40E+11,2.64E+11,3.31E+11,3.82E+11,3.89E+11,4.20E+11,4.88E+11,5.14E+11,4.30E+11,4.88E+11,5.63E+11,5.44E+11,5.80E+11,5.71E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.71,,,,,25.42,,,25.54,,,,,27.48,,,,,26.08,,,,,,,,,
Swaziland,SWZ,35076158.48,43025199.5,45927061.46,54128377.43,64979280.41,70278594.43,76858462.83,74758504.83,79798404.03,105417891.6,112137757.2,136465324.4,146741251.5,221902017.3,264311994.1,288302907.4,272539098.4,304047838.1,340616375.3,412093133.8,542000513.6,571542674.6,537575980.8,555336145.8,494475699.9,361014890.5,449146608.3,584135559.9,692016714.3,696915430.7,1114703088,1156141998,1284766234,1357206996,1419293455,1698982438,1602760100,1716699913,1576904292,1547884442,1524496383,1349339652,1224226095,1854032546,2420645241,2584077932,2947943587,3053808159,3019779209,3144671159,3527776867,3806792359,3760602923,3530226512,3400422936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.65,,,,,,53.39,,,,,,,,,51.49,,,,,
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,12012264.27,11592255.03,12642278.13,13923306.31,15393338.65,15603343.27,16443361.75,16632145.82,16074160.74,16452164.52,18432184.32,21966203.04,30645312.35,36896843.19,43135192,47803939.14,49279533.08,64527102.17,85553190.27,127262104,147358375.4,154903482.2,147913010.3,146713753.8,151314671,168888328.2,207853708.3,249267410.7,283832283.8,304833767.3,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816,839319927.3,919103254.5,1016419763,1033635779,967211980.2,847424854.1,969973778,1065816209,1134236960,1411033801,1405764158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.73,,,,,,,65.77,,,,,,,,
Syrian Arab Republic,SYR,857704432.6,945244993.2,1110565863,1200447430,1339494292,1472036549,1342287557,1580229795,1753746368,2245011573,2140383693,2589851694,3059682165,3239488105,5159557175,6826980767,7633528925,7696011361,9275203114,9929682190,13062421033,15518199258,16298905384,17589184566,17503082994,16403544496,13293209269,11356215713,10577042354,9853396227,12308624282,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.78,,,,,,,,,,
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,313582729.4,333975338.8,357635641.9,371766927.8,392247492.1,416926361.2,432794986.9,449826392.1,453980085.2,471635574.4,469266799.5,501866651.8,585427609.5,647199433.6,652532708.3,864602104.7,866044940.3,935360415.2,1113919926,1004316704,1033002184,876937406.6,834369740.3,832415884.6,919103663.4,1033069624,1067828258,1163426705,1482597393,1433686308,1738605481,1877138042,1881847677,1463251055,1179837955,1445919970,1607345450,1544689503,1744794457,1534673583,1385058162,1709347793,1987622279,2736666516,4414929220,6646663021,7422102520,8638711757,10351933632,9253484290,10657705072,12156380062,12368070169,12949853281,13922224561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.78,,,,,,,,,43.3,,,
Togo,TGO,121128072.4,126396468.9,132237468.2,143255813.3,166104078.4,187300310.2,216136231.7,231706439.9,241956916.8,267732472.8,253976592.1,286537570.1,335677600.3,406479937.1,560437817.9,617321668.4,619375149,777435063,824263986.8,891775721.1,1136409054,962347169,821652037,765746518.2,718149015.8,762359786,1060911724,1249099286,1378847400,1352949665,1628427587,1602299813,1692959105,1233496936,982624332.2,1309382817,1465448204,1498950970,1587346019,1576094485,1294250280,1332328986,1474630199,1673690390,1937074538,2115154090,2202809211,2523462649,3163416556,3163000591,3172945506,3756023048,3915776184,4338575495,4518443907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.23,,,,,45.96,,,
Thailand,THA,2760750922,3034037871,3308912930,3540403470,3889130442,4388937645,5279230812,5638461437,6081009422,6695336561,7086538431,7375000024,8177872958,10838593715,13702998647,14882770236,16985208715,19779312339,24006567109,27371650355,32353514499,34846038523,36589772340,40042798319,41797647298,38900711304,43096774489,50535445671,61667254422,72250747144,85343189318,98234713393,1.11E+11,1.25E+11,1.44E+11,1.68E+11,1.82E+11,1.51E+11,1.12E+11,1.23E+11,1.23E+11,1.16E+11,1.27E+11,1.43E+11,1.61E+11,1.76E+11,2.07E+11,2.47E+11,2.73E+11,2.64E+11,3.19E+11,3.46E+11,3.66E+11,3.87E+11,3.74E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.84,,45.27,,47.86,,43.47,,42.9,,41.46,43.09,42.84,,41.98,,,,42.35,,40.51,,39.37,,,,
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629395066,2535545389,1909246641,1646693875,1346074461,1231523105,1043893063,921843115.8,1320126665,1086567368,860550294.3,1080774006,1221113795,1554125543,2076148710,2312344311,2830228903,3719515379,5161298559,4979471964,5642221529,6522755783,7633036366,8506615265,9241627841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52,,,,32.72,33.6,,,32.19,,30.77,,,,,
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368660561,2988678841,3049945191,3232066837,3197224007,3200539816,3179225949,2561118608,2482228440,2379281768,2450084970,2605688065,2450686660,2904662605,3534771969,4462028989,5977440583,6838351088,8104355717,10277598152,12664165103,19271523179,20214385965,22148070175,29233333333,35164210526,41012982456,47931929825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.39,,,,,35.38,,,,,40.77,,,,,,,,,,,,,,,,
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368000000,452000000,444000000,453000000,466000000,491000000,463000000,559000000,694000000,818000000,934000000,1123000000,1270000000,1468000000,1552000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.41,,,,,,,
Tonga,TON,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855,113563821.6,132201141.4,137066290.6,138489884.4,193775943,202547013.9,219583570.1,212155124.7,188686997.3,194669501.6,188623258.5,167042898.9,181801931.5,208098552.8,236247362.5,258734857.8,287985750.6,299652754.4,340033798.4,321304425.2,369818466.4,441245488.1,457242448.5,432889959.1,434386307.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,535673245.3,584964613.1,619322801.8,678239320.3,711897510.7,736573148.7,723739847.7,761981451.3,758899950,779200000,821850000,896763407.3,1083392307,1308786064,2042002018,2442667525,2500420785,3138666542,3562333317,4602416442,6235874752,6849166228,7989791266,7799749648,7756166525,7375999734,4794361294,4797750183,4496806452,4323035506,5068070424,5362823412,5532117365,4584646138,4947205983,5329214155,5759537844,5737751321,6043710219,6808976096,8154315702,8824873156,9008273516,11235960528,12884712296,15982390300,18369105738,21642269057,27870078385,19175139561,20578437536,23541881857,23224918862,24433812700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6,,,,40.27,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,,,,,,991047619,1040952381,1085714286,1214666667,1289904762,1439238095,1685152605,2237570219,2730787476,3545852329,4328933304,4508139372,5109919571,5968474422,7188899277,8743054698,8428513568,8133538743,8350545840,8254573073,8410185740,9017795297,9696739314,10096292842,10101862386,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23141757278,27453084983,31183139301,32272178404,34377791552,38909334495,44855069425,43455740497,44426016487,45951389300,45238860997,46994804036,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43,,,,,40.24,,,,,41.66,,,,,40.81,,,,,37.73,,,,,35.79,,,,
Turkey,TUR,13983572895,8022222222,8922222222,10355555556,11177777778,11944444444,14122222222,15666666667,17500000000,19466666667,17086956522,16253351206,20431095406,25724381625,35592246949,44639889197,51289719626,58683333333,65152388797,89385456885,68787480274,71039381406,64547523839,61677459416,59989909458,67235334687,75728009963,87172789528,90852814005,1.07E+11,1.51E+11,1.51E+11,1.59E+11,1.80E+11,1.31E+11,1.69E+11,1.81E+11,1.90E+11,2.69E+11,2.50E+11,2.67E+11,1.96E+11,2.33E+11,3.03E+11,3.92E+11,4.83E+11,5.31E+11,6.47E+11,7.30E+11,6.15E+11,7.31E+11,7.75E+11,7.89E+11,8.23E+11,8.00E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.57,,,,,,,41.53,,,,,,,,41.4,42.18,41.29,41.73,39.65,38.44,38.28,38.97,38.79,40.04,,,
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8824746.238,9365488.115,9742603.634,9631024.916,10887216.91,11025679.51,12335200.16,12701093.97,12757405.79,13686699.57,13741844.59,13196254.87,15451309.04,18230911.04,21535683.88,21839543.63,22903319.5,27030996.03,30290770.26,27101312.79,31824701.28,39313508.69,39875708.12,38322359.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5100405345,4420167588,4258742899,4956587902,4601413521,4257702021,4510847189,5255221044,6496195824,7683852497,9345174102,9697847589,10185786171,10383560998,10805600069,11659129815,12825801917,16929976913,18610460327,21501741757,27388319370,28574170931,31105430200,33561501962,38808657767,44333456245,49183884817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.83,,,,,,,,34.62,,,,,,,37.58,,,,,37.82,,
Uganda,UGA,423008385.7,441524109,449012578.6,516147798.7,589056603.8,884873949.6,925770308.1,967647058.8,1037815126,1169047619,1260084034,1417787115,1491596639,1702521008,2100142653,2359555556,2447300000,2936470588,2420260870,2139025000,1244610000,1337300000,2177500000,2240333333,3615647477,3519666339,3923232122,6269511615,6508931652,5276480986,4304398866,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6336696289,7940362799,9013834373,9942597780,12292813603,14239026630,16992871612,18803852466,18661302215,23724745221,24703249696,26312399301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.36,,,42.62,,,,37.13,,,43.07,,,45.77,,,42.62,,,,44.3,,,44.55,,
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,64087694038,74703517903,82707004266,81456431292,77464043753,73942294099,65648559195,52549555010,48213868185,44558077827,50150399813,41883241480,31580639053,31261527363,38009344577,42392896031,50132953288,64883060726,86141530606,1.08E+11,1.43E+11,1.80E+11,1.17E+11,1.36E+11,1.63E+11,1.76E+11,1.83E+11,1.32E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.31,,,,25.71,,,39.29,35.12,,,28.96,,,29.05,28.66,28.93,29.02,29.65,29.56,26.64,26.44,24.82,,,,
Upper middle income,UMC,1.70E+11,1.50E+11,1.50E+11,1.63E+11,1.88E+11,2.13E+11,2.37E+11,2.42E+11,2.49E+11,2.77E+11,3.07E+11,3.32E+11,3.81E+11,4.84E+11,6.02E+11,6.94E+11,7.30E+11,8.07E+11,8.49E+11,1.06E+12,1.24E+12,1.35E+12,1.29E+12,1.33E+12,1.43E+12,1.50E+12,1.50E+12,1.49E+12,1.48E+12,1.70E+12,1.96E+12,1.98E+12,2.11E+12,2.38E+12,2.68E+12,3.06E+12,3.38E+12,3.61E+12,3.67E+12,3.52E+12,3.85E+12,3.86E+12,4.03E+12,4.49E+12,5.30E+12,6.31E+12,7.44E+12,9.17E+12,1.11E+13,1.10E+13,1.33E+13,1.59E+13,1.69E+13,1.81E+13,1.88E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,1243993170,1549623550,1709221318,1538971681,1974511146,1889185075,1808775748,1598149807,1593701209,2004342742,2137241935,2807342742,2189502775,3964295673,4090252474,3538292267,3667161241,4114664911,4910255623,7181180175,10163020116,11048335541,9178802451,5102281489,4850241442,4732017873,5880112947,7367494222,8213515459,8438951476,9298839655,11206193313,12878157306,15002144584,17474578502,19297663097,20515465834,23969746851,25385928196,23983945191,22823255806,20898788420,13606494599,12045627411,13686333822,17362857684,19579457966,23410572634,30366213119,31660911277,40284481652,47962439304,51383858670,57524653094,57471277325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.37,,,40.08,,,42.11,42.66,42.73,43.81,,44.39,46.17,46.66,46.22,47.13,45.87,47.2,47.63,46.27,46.28,45.32,43.43,41.32,,
United States,USA,5.43E+11,5.63E+11,6.05E+11,6.39E+11,6.86E+11,7.44E+11,8.15E+11,8.62E+11,9.43E+11,1.02E+12,1.08E+12,1.17E+12,1.28E+12,1.43E+12,1.55E+12,1.69E+12,1.88E+12,2.09E+12,2.36E+12,2.63E+12,2.86E+12,3.21E+12,3.34E+12,3.64E+12,4.04E+12,4.35E+12,4.59E+12,4.87E+12,5.25E+12,5.66E+12,5.98E+12,6.17E+12,6.54E+12,6.88E+12,7.31E+12,7.66E+12,8.10E+12,8.61E+12,9.09E+12,9.66E+12,1.03E+13,1.06E+13,1.10E+13,1.15E+13,1.23E+13,1.31E+13,1.39E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.74E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,36.96,,,,,37.58,,,38.9,,,40.79,,,40.15,,,,40.57,,,41.64,,,41.12,,,,
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13360633788,13800167712,12953801760,13099928447,12899074358,13350461530,13948892216,14744603774,14988971211,17078465982,13760374488,11401351420,9687951055,10128112401,12030023548,14307509839,17030896203,22311393928,27934030937,32816828373,39332770929,45324319955,51183443225,56795656325,62643953022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.95,,,,,,,,,,45.28,,,,33.11,35.19,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,13066633.83,13999964.81,14524963.49,13708298.88,14758296.24,15108295.36,16099959.54,15835088.4,15350000,16650000,18450000,20051648.11,27585488.22,30165373.24,32924215.75,33237164.06,32792479.98,36537036.39,46599999.18,54511110.15,60307406.34,74799998.68,85448146.64,94044442.78,103499998.2,112881479.5,127974071.8,142329627.1,164574071.2,177296293.2,198207403.9,212492588.8,233188884.8,238774069.9,243255551.3,266481476.8,281518513.5,293070365.2,317851809.2,331866660.8,396261363.4,430039288.7,461883436.3,481806287.8,521975101.9,550728666.7,610778296.3,684049037,695428851.9,674922481.5,681370666.7,677039407.4,694445888.9,718879481.5,728696703.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,8607600069,8923366628,9873397859,10663375514,9113580696,9602944668,10096574670,10472776744,11470909285,11927570677,12993115056,14471557938,15922867181,19445932860,29087099933,31413164179,36272315695,42337056975,46507640231,55750554789,67135122864,75498829319,76693647866,78586503426,55952339080,57935742247,58915108094,45343793676,58428404474,42142303739,47027508385,51734363024,58470358476,58107555298,56529904239,74888742184,68258588863,85837385779,91338542542,97974136437,1.17E+11,1.23E+11,92889586976,83622191419,1.12E+11,1.46E+11,1.83E+11,2.30E+11,3.16E+11,3.29E+11,3.94E+11,3.16E+11,3.81E+11,3.71E+11,5.10E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45,,43.84,,,42.1,,,47.21,,,48.06,47.76,,47.23,49.01,48.1,47.5,49.46,44.77,,,,,,,,
Virgin Islands (U.S.),VIR,24200000,25700000,36900000,41400000,53800000,66500000,84100000,115400000,173800000,211300000,219000000,257000000,307100000,351600000,395400000,399800000,440000000,461800000,512900000,606700032,727800000,821800000,832600000,916899968,985400000,990400000,1035600000,1147800064,1204600064,1343900032,1564700032,1671200000,1770899968,1996000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,,,,,,,,,,,,,,,,,,,,,,,,,,14094688432,26336617864,36658108167,25423812494,6293304847,6471740486,9613369554,9866990096,13180954014,16286434094,20736163915,24657470332,26843701137,27209601996,28683658005,33640085728,35291349277,37947904054,42717072778,49424107710,57633255739,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.68,,,,,35.52,,,,37.55,,36.81,,35.75,,35.57,,39.25,,35.62,,
Vanuatu,VUT,,,,,,,,,,,,,,,,,,,,119258829.7,113423181.6,98746409.44,98144643.71,110123776.8,135553759.4,123698508.8,118691400.8,130834146.2,148545377.9,144482170.5,158397406.3,188869985.1,196142588,188080372.4,219260343.3,233902114.7,245177629.3,255890215.7,262301249,267999225.3,272014693.1,257926881.7,262603781.8,314463144,364996869.1,394962431.8,439376661.7,526428309.9,607958816.1,610075806.7,700804045.2,792149995.8,781702874.1,801787555.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842261253,3281382693,3407783961,3760126837,4067692859,4271509592,4316456404,4007793547,3557451048,3959278956,4327268309,4834276366,4914728153,5508346518,6673500000,7268200000,8913100000,10465400000,11279400010,12475999993,12737613125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.97,,,38.66,,34.46,,,,,
World,WLD,1.37E+12,1.42E+12,1.52E+12,1.64E+12,1.80E+12,1.96E+12,2.13E+12,2.27E+12,2.45E+12,2.69E+12,2.96E+12,3.27E+12,3.77E+12,4.57E+12,5.25E+12,5.87E+12,6.37E+12,7.20E+12,8.53E+12,9.91E+12,1.12E+13,1.15E+13,1.13E+13,1.17E+13,1.21E+13,1.27E+13,1.51E+13,1.72E+13,1.91E+13,2.00E+13,2.25E+13,2.37E+13,2.53E+13,2.58E+13,2.77E+13,3.06E+13,3.13E+13,3.12E+13,3.11E+13,3.22E+13,3.33E+13,3.31E+13,3.44E+13,3.86E+13,4.35E+13,4.70E+13,5.10E+13,5.75E+13,6.30E+13,5.97E+13,6.55E+13,7.26E+13,7.40E+13,7.61E+13,7.79E+13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
