uid,Country.Name,variable,value
3991,United Arab Emirates,gdp1975,14720672878
3992,Argentina,gdp1975,
3993,Armenia,gdp1975,
3994,American Samoa,gdp1975,
3995,Antigua and Barbuda,gdp1975,
3996,Australia,gdp1975,97098183804
3997,Austria,gdp1975,39962708383
3998,Azerbaijan,gdp1975,
3999,Burundi,gdp1975,420986666.7
4000,Belgium,gdp1975,65928375562
4001,Benin,gdp1975,676870139.3
4002,Burkina Faso,gdp1975,939972703.5
4003,Bangladesh,gdp1975,19395903918
4004,Bulgaria,gdp1975,
4005,Bahrain,gdp1975,
4006,"Bahamas, The",gdp1975,596200000
4007,Bosnia and Herzegovina,gdp1975,
4008,Belarus,gdp1975,
4009,Belize,gdp1975,118066302.3
4010,Bermuda,gdp1975,3.45E+08
4011,Bolivia,gdp1975,2404697651
4012,Brazil,gdp1975,
4013,Barbados,gdp1975,402158285.8
4014,Brunei Darussalam,gdp1975,1168304306
4015,Bhutan,gdp1975,
4016,Botswana,gdp1975,355168715.6
4017,Central African Republic,gdp1975,378660015.8
4018,Canada,gdp1975,1.74E+11
4019,Central Europe and the Baltics,gdp1975,
4020,Switzerland,gdp1975,
4021,Channel Islands,gdp1975,
4022,Chile,gdp1975,7226476865
4023,China,gdp1975,1.61E+11
4024,Cote d'Ivoire,gdp1975,3893839184
4025,Cameroon,gdp1975,2752770609
4026,"Congo, Rep.",gdp1975,767102679
4027,Colombia,gdp1975,13098633902
4028,Comoros,gdp1975,
4029,Cabo Verde,gdp1975,
4030,Costa Rica,gdp1975,1960863537
4031,Caribbean small states,gdp1975,7650579946
4032,Cuba,gdp1975,13027415252
4033,Curacao,gdp1975,
4034,Cayman Islands,gdp1975,
4035,Cyprus,gdp1975,489912541.5
4036,Czech Republic,gdp1975,
4037,Germany,gdp1975,4.89E+11
4038,Djibouti,gdp1975,
4039,Dominica,gdp1975,
4040,Denmark,gdp1975,40251070273
4041,Dominican Republic,gdp1975,3599300100
4042,Algeria,gdp1975,15557934473
4043,East Asia & Pacific (developing only),gdp1975,2.47E+11
4044,East Asia & Pacific (all income levels),gdp1975,9.27E+11
4045,Europe & Central Asia (developing only),gdp1975,
4046,Europe & Central Asia (all income levels),gdp1975,2.29E+12
4047,Ecuador,gdp1975,7731677257
4048,"Egypt, Arab Rep.",gdp1975,11437965585
4049,Euro area,gdp1975,1.50E+12
4050,Eritrea,gdp1975,
4051,Spain,gdp1975,1.14E+11
4052,Estonia,gdp1975,
4053,Ethiopia,gdp1975,
4054,European Union,gdp1975,1.93E+12
4055,Fragile and conflict affected situations,gdp1975,
4056,Finland,gdp1975,29494585421
4057,Fiji,gdp1975,684268280.8
4058,France,gdp1975,3.62E+11
4059,Faeroe Islands,gdp1975,
4060,"Micronesia, Fed. Sts.",gdp1975,
4061,Gabon,gdp1975,2157592937
4062,United Kingdom,gdp1975,2.42E+11
4063,Georgia,gdp1975,
4064,Ghana,gdp1975,2810106383
4065,Guinea,gdp1975,
4066,"Gambia, The",gdp1975,115179737.7
4067,Guinea-Bissau,gdp1975,108985740.7
4068,Equatorial Guinea,gdp1975,104295643.4
4069,Greece,gdp1975,28631243358
4070,Grenada,gdp1975,
4071,Greenland,gdp1975,211192463.7
4072,Guatemala,gdp1975,3645900000
4073,Guam,gdp1975,
4074,Guyana,gdp1975,494791647
4075,High income,gdp1975,4.86E+12
4076,"Hong Kong SAR, China",gdp1975,10048022370
4077,Honduras,gdp1975,1.12E+09
4078,Heavily indebted poor countries (HIPC),gdp1975,54793380578
4079,Croatia,gdp1975,
4080,Haiti,gdp1975,
4081,Hungary,gdp1975,
4082,Indonesia,gdp1975,32147953008
4083,Isle of Man,gdp1975,
4084,India,gdp1975,1.00E+11
4085,Not classified,gdp1975,
4086,Ireland,gdp1975,9474390244
4087,"Iran, Islamic Rep.",gdp1975,48942018414
4088,Iraq,gdp1975,13458516307
4089,Iceland,gdp1975,1422966818
4090,Israel,gdp1975,12336889618
4091,Italy,gdp1975,2.27E+11
4092,Jamaica,gdp1975,2860442813
4093,Jordan,gdp1975,1363073498
4094,Japan,gdp1975,5.13E+11
4095,Kazakhstan,gdp1975,
4096,Kenya,gdp1975,3259341976
4097,Kyrgyz Republic,gdp1975,
4098,Cambodia,gdp1975,
4099,Kiribati,gdp1975,55081816.99
4100,St. Kitts and Nevis,gdp1975,33364054.13
4101,"Korea, Rep.",gdp1975,22797520661
4102,Kosovo,gdp1975,
4103,Kuwait,gdp1975,12022811621
4104,Latin America & Caribbean (developing only),gdp1975,
4105,Lao PDR,gdp1975,
4106,Lebanon,gdp1975,
4107,Liberia,gdp1975,577549300
4108,Libya,gdp1975,
4109,St. Lucia,gdp1975,
4110,Latin America & Caribbean (all income levels),gdp1975,
4111,Least developed countries: UN classification,gdp1975,
4112,Low income,gdp1975,
4113,Liechtenstein,gdp1975,246389070.4
4114,Sri Lanka,gdp1975,3791298146
4115,Lower middle income,gdp1975,3.25E+11
4116,Low & middle income,gdp1975,1.05E+12
4117,Lesotho,gdp1975,149560513.9
4118,Lithuania,gdp1975,
4119,Luxembourg,gdp1975,3254579357
4120,Latvia,gdp1975,
4121,"Macao SAR, China",gdp1975,
4122,St. Martin (French part),gdp1975,
4123,Morocco,gdp1975,8984824183
4124,Monaco,gdp1975,711922994.2
4125,Moldova,gdp1975,
4126,Middle East (developing only),gdp1975,
4127,Madagascar,gdp1975,2283049233
4128,Maldives,gdp1975,
4129,Middle East & North Africa (all income levels),gdp1975,1.51E+11
4130,Mexico,gdp1975,88003982689
4131,Marshall Islands,gdp1975,
4132,Middle income,gdp1975,1.01E+12
4133,"Macedonia, FYR",gdp1975,
4134,Mali,gdp1975,830710613.9
4135,Malta,gdp1975,474618292.7
4136,Myanmar,gdp1975,
4137,Middle East & North Africa (developing only),gdp1975,
4138,Montenegro,gdp1975,
4139,Mongolia,gdp1975,
4140,Northern Mariana Islands,gdp1975,
4141,Mozambique,gdp1975,
4142,Mauritania,gdp1975,475916497.7
4143,Mauritius,gdp1975,
4144,Malawi,gdp1975,613196871.9
4145,Malaysia,gdp1975,9890359255
4146,North America,gdp1975,1.86E+12
4147,Namibia,gdp1975,
4148,New Caledonia,gdp1975,816647865.8
4149,Niger,gdp1975,1048690932
4150,Nigeria,gdp1975,27778934625
4151,Nicaragua,gdp1975,1581599959
4152,Netherlands,gdp1975,98582781457
4153,High income: nonOECD,gdp1975,
4154,Norway,gdp1975,32877805200
4155,Nepal,gdp1975,1575789285
4156,New Zealand,gdp1975,12861870341
4157,High income: OECD,gdp1975,4.52E+12
4158,OECD members,gdp1975,4.65E+12
4159,Oman,gdp1975,2096699129
4160,Other small states,gdp1975,
4161,Pakistan,gdp1975,11340000683
4162,Panama,gdp1975,1844800000
4163,Peru,gdp1975,1.75E+10
4164,Philippines,gdp1975,14893969267
4165,Palau,gdp1975,
4166,Papua New Guinea,gdp1975,1356591177
4167,Poland,gdp1975,
4168,Puerto Rico,gdp1975,8198300000
4169,"Korea, Dem. Rep.",gdp1975,
4170,Portugal,gdp1975,19349803922
4171,Paraguay,gdp1975,1351889403
4172,Pacific island small states,gdp1975,1117135872
4173,French Polynesia,gdp1975,690319754.9
4174,Qatar,gdp1975,2512783995
4175,Romania,gdp1975,
4176,Russian Federation,gdp1975,
4177,Rwanda,gdp1975,571863503
4178,South Asia,gdp1975,1.37E+11
4179,Saudi Arabia,gdp1975,46773367408
4180,Sudan,gdp1975,4823090178
4181,Senegal,gdp1975,2235746641
4182,Singapore,gdp1975,5789229537
4183,Solomon Islands,gdp1975,74617096.48
4184,Sierra Leone,gdp1975,679335901.1
4185,El Salvador,gdp1975,1884120100
4186,San Marino,gdp1975,
4187,Somalia,gdp1975,710850217.9
4188,Serbia,gdp1975,
4189,Sub-Saharan Africa (developing only),gdp1975,1.27E+11
4190,South Sudan,gdp1975,
4191,Sub-Saharan Africa (all income levels),gdp1975,1.27E+11
4192,Small states,gdp1975,14753440383
4193,Sao Tome and Principe,gdp1975,
4194,Suriname,gdp1975,4.65E+08
4195,Slovak Republic,gdp1975,
4196,Slovenia,gdp1975,
4197,Sweden,gdp1975,81716752565
4198,Swaziland,gdp1975,288302907.4
4199,Sint Maarten (Dutch part),gdp1975,
4200,Seychelles,gdp1975,47803939.14
4201,Syrian Arab Republic,gdp1975,6826980767
4202,Turks and Caicos Islands,gdp1975,
4203,Chad,gdp1975,864602104.7
4204,Togo,gdp1975,617321668.4
4205,Thailand,gdp1975,14882770236
4206,Tajikistan,gdp1975,
4207,Turkmenistan,gdp1975,
4208,Timor-Leste,gdp1975,
4209,Tonga,gdp1975,32506741.72
4210,Trinidad and Tobago,gdp1975,2442667525
4211,Tunisia,gdp1975,4328933304
4212,Turkey,gdp1975,44639889197
4213,Tuvalu,gdp1975,
4214,Tanzania,gdp1975,
4215,Uganda,gdp1975,2359555556
4216,Ukraine,gdp1975,
4217,Upper middle income,gdp1975,6.94E+11
4218,Uruguay,gdp1975,3538292267
4219,United States,gdp1975,1.69E+12
4220,Uzbekistan,gdp1975,
4221,St. Vincent and the Grenadines,gdp1975,33237164.06
4222,"Venezuela, RB",gdp1975,31413164179
4223,Virgin Islands (U.S.),gdp1975,399800000
4224,Vietnam,gdp1975,
4225,Vanuatu,gdp1975,
4226,West Bank and Gaza,gdp1975,
4227,World,gdp1975,5.87E+12
4228,Samoa,gdp1975,
4229,"Yemen, Rep.",gdp1975,
4230,South Africa,gdp1975,36947938878
4231,"Congo, Dem. Rep.",gdp1975,
4232,Zambia,gdp1975,2442672139
4233,Zimbabwe,gdp1975,4371300700
4234,Aruba,gdp1976,
4235,Andorra,gdp1976,227284060
4236,Afghanistan,gdp1976,2555555567
4237,Angola,gdp1976,
4238,Albania,gdp1976,
4239,Arab World,gdp1976,1.44E+11
4240,United Arab Emirates,gdp1976,19213022837
4241,Argentina,gdp1976,
4242,Armenia,gdp1976,
4243,American Samoa,gdp1976,
4244,Antigua and Barbuda,gdp1976,
4245,Australia,gdp1976,1.05E+11
4246,Austria,gdp1976,42856485388
4247,Azerbaijan,gdp1976,
4248,Burundi,gdp1976,448412753.6
4249,Belgium,gdp1976,71384848485
4250,Benin,gdp1976,698408261.1
4251,Burkina Faso,gdp1976,976547572.2
4252,Bangladesh,gdp1976,10083163546
4253,Bulgaria,gdp1976,
4254,Bahrain,gdp1976,
4255,"Bahamas, The",gdp1976,642100000
4256,Bosnia and Herzegovina,gdp1976,
4257,Belarus,gdp1976,
4258,Belize,gdp1976,96905828.73
4259,Bermuda,gdp1976,386300000
4260,Bolivia,gdp1976,2732083958
4261,Brazil,gdp1976,
4262,Barbados,gdp1976,435871861.9
4263,Brunei Darussalam,gdp1976,1423061357
4264,Bhutan,gdp1976,
4265,Botswana,gdp1976,372025093
4266,Central African Republic,gdp1976,451152460.8
4267,Canada,gdp1976,2.06E+11
4268,Central Europe and the Baltics,gdp1976,
4269,Switzerland,gdp1976,
4270,Channel Islands,gdp1976,
4271,Chile,gdp1976,9857547849
4272,China,gdp1976,1.52E+11
4273,Cote d'Ivoire,gdp1976,4662053820
4274,Cameroon,gdp1976,3076592634
4275,"Congo, Rep.",gdp1976,754549600.5
4276,Colombia,gdp1976,15341403660
4277,Comoros,gdp1976,
4278,Cabo Verde,gdp1976,
4279,Costa Rica,gdp1976,2412555513
4280,Caribbean small states,gdp1976,7874820032
4281,Cuba,gdp1976,13789579893
4282,Curacao,gdp1976,
4283,Cayman Islands,gdp1976,
4284,Cyprus,gdp1976,576090015.5
4285,Czech Republic,gdp1976,
4286,Germany,gdp1976,5.18E+11
4287,Djibouti,gdp1976,
4288,Dominica,gdp1976,
4289,Denmark,gdp1976,44401703888
4290,Dominican Republic,gdp1976,3951399900
4291,Algeria,gdp1976,17728348385
4292,East Asia & Pacific (developing only),gdp1976,2.51E+11
4293,East Asia & Pacific (all income levels),gdp1976,1.02E+12
4294,Europe & Central Asia (developing only),gdp1976,
4295,Europe & Central Asia (all income levels),gdp1976,2.38E+12
4296,Ecuador,gdp1976,9091924305
4297,"Egypt, Arab Rep.",gdp1976,13360477393
4298,Euro area,gdp1976,1.57E+12
4299,Eritrea,gdp1976,
4300,Spain,gdp1976,1.18E+11
4301,Estonia,gdp1976,
4302,Ethiopia,gdp1976,
4303,European Union,gdp1976,2.00E+12
4304,Fragile and conflict affected situations,gdp1976,
4305,Finland,gdp1976,31873211263
4306,Fiji,gdp1976,694552411.7
4307,France,gdp1976,3.73E+11
4308,Faeroe Islands,gdp1976,
4309,"Micronesia, Fed. Sts.",gdp1976,
4310,Gabon,gdp1976,3009409971
4311,United Kingdom,gdp1976,2.33E+11
4312,Georgia,gdp1976,
4313,Ghana,gdp1976,2765254237
4314,Guinea,gdp1976,
4315,"Gambia, The",gdp1976,112190822.6
4316,Guinea-Bissau,gdp1976,112386488.4
4317,Equatorial Guinea,gdp1976,103653049.9
4318,Greece,gdp1976,31267723881
4319,Grenada,gdp1976,
4320,Greenland,gdp1976,240779415.7
4321,Guatemala,gdp1976,4365300200
4322,Guam,gdp1976,
4323,Guyana,gdp1976,454440000
4324,High income,gdp1976,5.29E+12
4325,"Hong Kong SAR, China",gdp1976,12876366009
4326,Honduras,gdp1976,1347999936
4327,Heavily indebted poor countries (HIPC),gdp1976,59998144293
4328,Croatia,gdp1976,
4329,Haiti,gdp1976,
4330,Hungary,gdp1976,
4331,Indonesia,gdp1976,39328674730
4332,Isle of Man,gdp1976,
4333,India,gdp1976,1.05E+11
4334,Not classified,gdp1976,
4335,Ireland,gdp1976,9444381545
4336,"Iran, Islamic Rep.",gdp1976,63626810884
4337,Iraq,gdp1976,17754825000
4338,Iceland,gdp1976,1688587583
4339,Israel,gdp1976,12475900878
4340,Italy,gdp1976,2.24E+11
4341,Jamaica,gdp1976,2966042921
4342,Jordan,gdp1976,1708822440
4343,Japan,gdp1976,5.76E+11
4344,Kazakhstan,gdp1976,
4345,Kenya,gdp1976,3474561079
4346,Kyrgyz Republic,gdp1976,
4347,Cambodia,gdp1976,
4348,Kiribati,gdp1976,41109617.5
4349,St. Kitts and Nevis,gdp1976,30095602.18
4350,"Korea, Rep.",gdp1976,31354545455
4351,Kosovo,gdp1976,
4352,Kuwait,gdp1976,13132252353
4353,Latin America & Caribbean (developing only),gdp1976,
4354,Lao PDR,gdp1976,
4355,Lebanon,gdp1976,
4356,Liberia,gdp1976,596675700
4357,Libya,gdp1976,
4358,St. Lucia,gdp1976,
4359,Latin America & Caribbean (all income levels),gdp1976,
4360,Least developed countries: UN classification,gdp1976,
4361,Low income,gdp1976,
4362,Liechtenstein,gdp1976,272489336.4
4363,Sri Lanka,gdp1976,3591319857
4364,Lower middle income,gdp1976,3.52E+11
4365,Low & middle income,gdp1976,1.11E+12
4366,Lesotho,gdp1976,147654093.8
4367,Lithuania,gdp1976,
4368,Luxembourg,gdp1976,3567502612
4369,Latvia,gdp1976,
4370,"Macao SAR, China",gdp1976,
4371,St. Martin (French part),gdp1976,
4372,Morocco,gdp1976,9584323309
4373,Monaco,gdp1976,735339911.9
4374,Moldova,gdp1976,
4375,Middle East (developing only),gdp1976,
4376,Madagascar,gdp1976,2181844194
4377,Maldives,gdp1976,
4378,Middle East & North Africa (all income levels),gdp1976,1.88E+11
4379,Mexico,gdp1976,89023916067
4380,Marshall Islands,gdp1976,
4381,Middle income,gdp1976,1.08E+12
4382,"Macedonia, FYR",gdp1976,
4383,Mali,gdp1976,939228016.2
4384,Malta,gdp1976,527936892.8
4385,Myanmar,gdp1976,
4386,Middle East & North Africa (developing only),gdp1976,
4387,Montenegro,gdp1976,
4388,Mongolia,gdp1976,
4389,Northern Mariana Islands,gdp1976,
4390,Mozambique,gdp1976,
4391,Mauritania,gdp1976,524407949.9
4392,Mauritius,gdp1976,706988627.7
4393,Malawi,gdp1976,670309249.8
4394,Malaysia,gdp1976,11753574881
4395,North America,gdp1976,2.08E+12
4396,Namibia,gdp1976,
4397,New Caledonia,gdp1976,798310509.6
4398,Niger,gdp1976,1064517600
4399,Nigeria,gdp1976,36308883249
4400,Nicaragua,gdp1976,1836899999
4401,Netherlands,gdp1976,1.07E+11
4402,High income: nonOECD,gdp1976,
4403,Norway,gdp1976,35942270686
4404,Nepal,gdp1976,1452789371
4405,New Zealand,gdp1976,13604637568
4406,High income: OECD,gdp1976,4.90E+12
4407,OECD members,gdp1976,5.04E+12
4408,Oman,gdp1976,2560219961
4409,Other small states,gdp1976,
4410,Pakistan,gdp1976,13338485498
4411,Panama,gdp1976,1959299968
4412,Peru,gdp1976,1.50E+10
4413,Philippines,gdp1976,17097658636
4414,Palau,gdp1976,
4415,Papua New Guinea,gdp1976,1511856584
4416,Poland,gdp1976,
4417,Puerto Rico,gdp1976,8968600000
4418,"Korea, Dem. Rep.",gdp1976,
4419,Portugal,gdp1976,20334880637
4420,Paraguay,gdp1976,1540820246
4421,Pacific island small states,gdp1976,1120202472
4422,French Polynesia,gdp1976,732286143.3
4423,Qatar,gdp1976,3284301423
4424,Romania,gdp1976,
4425,Russian Federation,gdp1976,
4426,Rwanda,gdp1976,637753856.1
4427,South Asia,gdp1976,1.34E+11
4428,Saudi Arabia,gdp1976,64005666266
4429,Sudan,gdp1976,6013210798
4430,Senegal,gdp1976,2266860710
4431,Singapore,gdp1976,6071574793
4432,Solomon Islands,gdp1976,83099107.91
4433,Sierra Leone,gdp1976,594895672.3
4434,El Salvador,gdp1976,2328280100
4435,San Marino,gdp1976,
4436,Somalia,gdp1976,807275799
4437,Serbia,gdp1976,
4438,Sub-Saharan Africa (developing only),gdp1976,1.40E+11
4439,South Sudan,gdp1976,
4440,Sub-Saharan Africa (all income levels),gdp1976,1.40E+11
4441,Small states,gdp1976,16115630746
4442,Sao Tome and Principe,gdp1976,
4443,Suriname,gdp1976,505500000
4444,Slovak Republic,gdp1976,
4445,Slovenia,gdp1976,
4446,Sweden,gdp1976,88102114374
4447,Swaziland,gdp1976,272539098.4
4448,Sint Maarten (Dutch part),gdp1976,
4449,Seychelles,gdp1976,49279533.08
4450,Syrian Arab Republic,gdp1976,7633528925
4451,Turks and Caicos Islands,gdp1976,
4452,Chad,gdp1976,866044940.3
4453,Togo,gdp1976,619375149
4454,Thailand,gdp1976,16985208715
4455,Tajikistan,gdp1976,
4456,Turkmenistan,gdp1976,
4457,Timor-Leste,gdp1976,
4458,Tonga,gdp1976,30036416.96
4459,Trinidad and Tobago,gdp1976,2500420785
4460,Tunisia,gdp1976,4508139372
4461,Turkey,gdp1976,51289719626
4462,Tuvalu,gdp1976,
4463,Tanzania,gdp1976,
4464,Uganda,gdp1976,2447300000
4465,Ukraine,gdp1976,
4466,Upper middle income,gdp1976,7.30E+11
4467,Uruguay,gdp1976,3667161241
4468,United States,gdp1976,1.88E+12
4469,Uzbekistan,gdp1976,
4470,St. Vincent and the Grenadines,gdp1976,32792479.98
4471,"Venezuela, RB",gdp1976,36272315695
4472,Virgin Islands (U.S.),gdp1976,4.40E+08
4473,Vietnam,gdp1976,
4474,Vanuatu,gdp1976,
4475,West Bank and Gaza,gdp1976,
4476,World,gdp1976,6.37E+12
4477,Samoa,gdp1976,
4478,"Yemen, Rep.",gdp1976,
4479,South Africa,gdp1976,35473781049
4480,"Congo, Dem. Rep.",gdp1976,
4481,Zambia,gdp1976,2742874262
4482,Zimbabwe,gdp1976,4318372000
4483,Aruba,gdp1977,
4484,Andorra,gdp1977,253998002.9
4485,Afghanistan,gdp1977,2953333419
4486,Angola,gdp1977,
4487,Albania,gdp1977,
4488,Arab World,gdp1977,1.66E+11
4489,United Arab Emirates,gdp1977,24871774846
4490,Argentina,gdp1977,3.00E+10
4491,Armenia,gdp1977,
4492,American Samoa,gdp1977,
4493,Antigua and Barbuda,gdp1977,66144443.28
4494,Australia,gdp1977,1.10E+11
4495,Austria,gdp1977,51421613521
4496,Azerbaijan,gdp1977,
4497,Burundi,gdp1977,547535555.6
4498,Belgium,gdp1977,83155543050
4499,Benin,gdp1977,750049780.2
4500,Burkina Faso,gdp1977,1131225279
4501,Bangladesh,gdp1977,9632469658
4502,Bulgaria,gdp1977,
4503,Bahrain,gdp1977,
4504,"Bahamas, The",gdp1977,7.13E+08
4505,Bosnia and Herzegovina,gdp1977,
4506,Belarus,gdp1977,
4507,Belize,gdp1977,117650000
4508,Bermuda,gdp1977,4.47E+08
4509,Bolivia,gdp1977,3227436282
4510,Brazil,gdp1977,
4511,Barbados,gdp1977,495116619.3
4512,Brunei Darussalam,gdp1977,1732721161
4513,Bhutan,gdp1977,
4514,Botswana,gdp1977,451624957.3
4515,Central African Republic,gdp1977,507298148.3
4516,Canada,gdp1977,2.11E+11
4517,Central Europe and the Baltics,gdp1977,
4518,Switzerland,gdp1977,
4519,Channel Islands,gdp1977,
4520,Chile,gdp1977,13359145454
4521,China,gdp1977,1.72E+11
4522,Cote d'Ivoire,gdp1977,6265068200
4523,Cameroon,gdp1977,3366368801
4524,"Congo, Rep.",gdp1977,765224030.6
4525,Colombia,gdp1977,19470978268
4526,Comoros,gdp1977,
4527,Cabo Verde,gdp1977,
4528,Costa Rica,gdp1977,3072427124
4529,Caribbean small states,gdp1977,9115305702
4530,Cuba,gdp1977,14206158658
4531,Curacao,gdp1977,
4532,Cayman Islands,gdp1977,
4533,Cyprus,gdp1977,734876215.4
4534,Czech Republic,gdp1977,
4535,Germany,gdp1977,5.98E+11
4536,Djibouti,gdp1977,
4537,Dominica,gdp1977,36370369.73
4538,Denmark,gdp1977,49666411247
4539,Dominican Republic,gdp1977,4587100200
4540,Algeria,gdp1977,20971901063
4541,East Asia & Pacific (developing only),gdp1977,2.91E+11
4542,East Asia & Pacific (all income levels),gdp1977,1.22E+12
4543,Europe & Central Asia (developing only),gdp1977,
4544,Europe & Central Asia (all income levels),gdp1977,2.69E+12
4545,Ecuador,gdp1977,11026346590
4546,"Egypt, Arab Rep.",gdp1977,14636028510
4547,Euro area,gdp1977,1.78E+12
4548,Eritrea,gdp1977,
4549,Spain,gdp1977,1.32E+11
4550,Estonia,gdp1977,
4551,Ethiopia,gdp1977,
4552,European Union,gdp1977,2.26E+12
4553,Fragile and conflict affected situations,gdp1977,
4554,Finland,gdp1977,33524715951
4555,Fiji,gdp1977,719533137.1
4556,France,gdp1977,4.11E+11
4557,Faeroe Islands,gdp1977,
4558,"Micronesia, Fed. Sts.",gdp1977,
4559,Gabon,gdp1977,2809349074
4560,United Kingdom,gdp1977,2.63E+11
4561,Georgia,gdp1977,
4562,Ghana,gdp1977,3189428571
4563,Guinea,gdp1977,
4564,"Gambia, The",gdp1977,138093106.3
4565,Guinea-Bissau,gdp1977,114971207.5
4566,Equatorial Guinea,gdp1977,103987520.1
4567,Greece,gdp1977,36309898242
4568,Grenada,gdp1977,53322221.28
4569,Greenland,gdp1977,282269773
4570,Guatemala,gdp1977,5480500200
4571,Guam,gdp1977,
4572,Guyana,gdp1977,449880000
4573,High income,gdp1977,6.00E+12
4574,"Hong Kong SAR, China",gdp1977,15719433719
4575,Honduras,gdp1977,1669499968
4576,Heavily indebted poor countries (HIPC),gdp1977,69119447782
4577,Croatia,gdp1977,
4578,Haiti,gdp1977,
4579,Hungary,gdp1977,
4580,Indonesia,gdp1977,48396143466
4581,Isle of Man,gdp1977,
4582,India,gdp1977,1.24E+11
4583,Not classified,gdp1977,
4584,Ireland,gdp1977,11237120484
4585,"Iran, Islamic Rep.",gdp1977,74816947679
4586,Iraq,gdp1977,19838130043
4587,Iceland,gdp1977,2233770805
4588,Israel,gdp1977,13776267292
4589,Italy,gdp1977,2.57E+11
4590,Jamaica,gdp1977,3249733211
4591,Jordan,gdp1977,2096778602
4592,Japan,gdp1977,7.09E+11
4593,Kazakhstan,gdp1977,
4594,Kenya,gdp1977,4494357586
4595,Kyrgyz Republic,gdp1977,
4596,Cambodia,gdp1977,
4597,Kiribati,gdp1977,38748059.44
4598,St. Kitts and Nevis,gdp1977,29888888.36
4599,"Korea, Rep.",gdp1977,40255785124
4600,Kosovo,gdp1977,
4601,Kuwait,gdp1977,14137407234
4602,Latin America & Caribbean (developing only),gdp1977,
4603,Lao PDR,gdp1977,
4604,Lebanon,gdp1977,
4605,Liberia,gdp1977,673010600
4606,Libya,gdp1977,
4607,St. Lucia,gdp1977,
4608,Latin America & Caribbean (all income levels),gdp1977,5.12E+11
4609,Least developed countries: UN classification,gdp1977,
4610,Low income,gdp1977,
4611,Liechtenstein,gdp1977,303493119.5
4612,Sri Lanka,gdp1977,4104509583
4613,Lower middle income,gdp1977,4.03E+11
4614,Low & middle income,gdp1977,1.24E+12
4615,Lesotho,gdp1977,193307267.7
4616,Lithuania,gdp1977,
4617,Luxembourg,gdp1977,3948564997
4618,Latvia,gdp1977,
4619,"Macao SAR, China",gdp1977,
4620,St. Martin (French part),gdp1977,
4621,Morocco,gdp1977,11049896742
4622,Monaco,gdp1977,811250927.4
4623,Moldova,gdp1977,
4624,Middle East (developing only),gdp1977,
4625,Madagascar,gdp1977,2358930407
4626,Maldives,gdp1977,
4627,Middle East & North Africa (all income levels),gdp1977,2.18E+11
4628,Mexico,gdp1977,81825780564
4629,Marshall Islands,gdp1977,
4630,Middle income,gdp1977,1.20E+12
4631,"Macedonia, FYR",gdp1977,
4632,Mali,gdp1977,1049838550
4633,Malta,gdp1977,625563347.4
4634,Myanmar,gdp1977,
4635,Middle East & North Africa (developing only),gdp1977,
4636,Montenegro,gdp1977,
4637,Mongolia,gdp1977,
4638,Northern Mariana Islands,gdp1977,
4639,Mozambique,gdp1977,
